employee_id,age,years_experience,department,job_title,education_level,location,performance_rating,overtime_hours,projects_completed,salary
1253,38,19,Operations,Manager,High School,Chicago,2.18,14,12,305989
1254,47,22,HR,Lead,High School,Boston,3.67,18,4,298405
1255,42,0,HR,Lead,Bachelor,Boston,3.2,3,3,154581
1256,49,1,IT,Senior,High School,Boston,4.71,6,7,229184
1257,23,18,Sales,Lead,Bachelor,Austin,1.15,3,3,207464
1258,64,13,HR,Manager,Bachelor,Seattle,2.88,14,3,301374
1259,22,7,Engineering,Manager,PhD,Remote,1.77,1,10,386785
1260,57,11,Operations,Lead,Bachelor,Seattle,3.15,11,12,292776
1261,47,25,IT,Junior,Bachelor,Boston,4.41,5,8,290552
1262,50,26,Engineering,Mid-Level,Bachelor,Boston,4.65,5,0,303021
1263,42,28,Sales,Director,Bachelor,San Francisco,2.59,13,11,934540
1264,32,14,HR,Manager,High School,Seattle,4.25,5,2,237432
1265,61,0,IT,Lead,Bachelor,Austin,2.12,0,10,215820
1266,32,27,Marketing,Director,High School,Austin,1.03,5,3,282203
1267,57,2,Operations,Lead,Master,Remote,4.42,17,7,212137
1268,60,17,Marketing,Manager,Master,New York,1.48,15,0,358219
1269,61,33,Finance,Senior,Bachelor,New York,1.07,0,2,292351
1270,56,31,Sales,Mid-Level,PhD,San Francisco,2.42,18,13,684914
1271,55,28,Finance,Manager,PhD,Chicago,2.52,17,13,958589
1272,45,24,Marketing,Director,High School,Austin,1.31,1,1,243489
1273,43,25,Marketing,Lead,High School,Remote,4.26,18,5,289792
1274,26,7,Marketing,Senior,Master,New York,2.62,16,11,366763
1275,54,18,Finance,Manager,High School,Boston,2.96,17,8,477475
1276,57,21,IT,Mid-Level,PhD,Austin,2.06,3,9,329768
1277,41,28,Sales,Senior,Master,Austin,3.05,17,12,510828
1278,40,32,Operations,Director,Bachelor,Austin,4.07,4,8,452105
1279,56,34,IT,Lead,High School,Seattle,4.62,11,14,729648
1280,64,2,Operations,Junior,Bachelor,New York,4.88,14,9,142209
1281,38,18,Engineering,Mid-Level,High School,San Francisco,2.71,14,4,308644
1282,64,9,Engineering,Senior,PhD,New York,4.96,2,2,401349
1283,55,26,Marketing,Manager,High School,Boston,2.18,2,7,324055
1284,30,14,Sales,Manager,PhD,Boston,1.03,10,8,493727
1285,47,10,Sales,Senior,PhD,Chicago,4.07,19,8,439730
1286,23,25,HR,Manager,Bachelor,New York,1.71,13,10,482269
1287,30,23,HR,Senior,High School,New York,1.21,6,0,159981
1288,30,12,IT,Mid-Level,Bachelor,Chicago,4.7,17,11,379766
1289,61,31,Finance,Manager,PhD,Chicago,4.17,5,14,952538
1290,38,3,HR,Mid-Level,PhD,Austin,1.41,5,9,143945
1291,22,12,IT,Lead,PhD,Austin,4.11,10,4,434392
1292,46,8,Operations,Lead,PhD,Boston,4.38,2,12,348541
1293,64,33,Operations,Lead,Master,Remote,4.62,13,9,413767
1294,61,6,IT,Lead,PhD,Remote,3.17,11,11,420108
1295,63,0,Finance,Manager,High School,Remote,3.81,13,8,232654
1296,46,11,Engineering,Senior,PhD,Remote,4.05,14,10,457324
1297,60,20,Marketing,Manager,Master,San Francisco,3.75,8,2,493667
1298,56,10,Sales,Director,High School,Boston,3.59,18,6,455143
1299,24,13,Engineering,Manager,Master,Seattle,3.19,11,8,640410
1300,58,33,IT,Mid-Level,Master,New York,2.92,6,13,582218
1301,51,33,Operations,Senior,High School,Remote,4.98,16,12,293078
1302,59,24,Engineering,Junior,Master,San Francisco,2.35,13,1,306460
1303,55,3,Finance,Junior,PhD,Austin,1.35,14,1,124617
1304,33,25,Marketing,Senior,Bachelor,Chicago,4.06,13,4,310178
1305,40,15,Operations,Junior,Bachelor,Chicago,1.86,18,7,142205
1306,58,9,Finance,Senior,Bachelor,Remote,3.13,18,9,274423
1307,38,1,IT,Mid-Level,High School,Boston,1.38,13,4,148247
1308,31,34,Engineering,Mid-Level,High School,Remote,3.48,7,7,284856
1309,33,18,Sales,Manager,High School,New York,4.78,12,3,418570
1310,37,5,HR,Junior,Bachelor,New York,3.89,3,8,128634
1311,45,18,Finance,Senior,Bachelor,Chicago,1.86,11,12,362675
1312,40,7,Operations,Mid-Level,High School,Boston,4.88,0,3,107299
1313,29,13,Engineering,Manager,Bachelor,Seattle,2.23,4,4,391399
1314,52,9,HR,Junior,Master,Boston,2.75,3,11,157525
1315,42,2,HR,Junior,Master,Austin,2.99,15,11,126505
1316,38,28,Engineering,Junior,Bachelor,Remote,4.96,18,11,357668
1317,44,14,Marketing,Mid-Level,High School,Austin,1.28,19,6,158667
1318,58,22,Engineering,Mid-Level,PhD,Austin,3.79,18,8,511364
1319,37,22,Operations,Junior,PhD,Remote,2.45,2,14,168255
1320,27,17,IT,Mid-Level,Bachelor,Seattle,1.31,15,4,256579
1321,29,18,Sales,Junior,PhD,San Francisco,4.74,6,13,414096
1322,46,27,Operations,Lead,High School,Boston,3.36,4,6,254385
1323,39,25,IT,Mid-Level,Master,Boston,4.01,19,12,617553
1324,46,9,HR,Senior,Master,Seattle,1.96,0,12,224291
1325,33,3,Sales,Mid-Level,High School,Remote,4.05,10,3,116815
1326,36,1,Finance,Junior,PhD,Austin,4.31,16,1,160284
1327,47,2,HR,Senior,Bachelor,Chicago,2.72,11,1,125962
1328,62,6,Marketing,Manager,Master,Austin,3.29,17,4,313631
1329,47,15,Engineering,Senior,PhD,San Francisco,4.89,1,1,465135
1330,53,30,Finance,Senior,PhD,Seattle,4.39,9,13,785972
1331,31,9,Operations,Mid-Level,Master,Remote,2.78,18,14,191652
1332,37,18,Sales,Director,Master,Chicago,3.66,15,1,543492
1333,28,27,Finance,Senior,Bachelor,Boston,4.14,7,1,330743
1334,38,16,Marketing,Senior,High School,San Francisco,1.1,1,3,178790
1335,44,27,Engineering,Junior,PhD,San Francisco,3.35,4,7,437645
1336,47,18,Finance,Mid-Level,Bachelor,Seattle,4.94,3,6,290495
1337,42,22,Operations,Junior,Master,Chicago,4.79,3,4,156970
1338,43,19,Sales,Mid-Level,High School,Austin,4.33,0,6,165316
1339,28,12,Finance,Manager,High School,Austin,1.42,14,5,258673
1340,35,12,Engineering,Director,PhD,New York,4.98,12,14,1401701
1341,36,10,Operations,Senior,High School,Chicago,3.44,16,7,180777
1342,28,14,Finance,Mid-Level,Master,Austin,1.89,5,13,271771
1343,30,16,Sales,Senior,Master,San Francisco,3.7,19,14,659181
1344,29,27,Engineering,Senior,Master,Seattle,4.43,12,7,657324
1345,44,18,Marketing,Lead,Bachelor,Austin,1.45,11,6,259129
1346,50,3,Marketing,Junior,Master,Seattle,4.67,11,4,149601
1347,39,21,HR,Director,Bachelor,Austin,4.68,19,5,500510
1348,52,21,Finance,Mid-Level,Master,Seattle,1.05,9,10,334251
1349,51,33,Sales,Manager,Master,San Francisco,4.6,1,10,837274
1350,60,32,Finance,Director,High School,Chicago,4.79,14,9,793668
1351,56,32,Engineering,Lead,PhD,New York,1.15,18,7,896452
1352,39,11,HR,Junior,Master,Seattle,2.18,3,6,137863
1353,63,1,Sales,Manager,High School,Austin,2.49,13,4,192985
1354,60,27,Finance,Manager,High School,Seattle,2.4,0,9,410166
1355,38,9,Sales,Senior,PhD,Seattle,4.04,0,7,316974
1356,35,21,Engineering,Junior,High School,Austin,2.43,17,3,182348
1357,52,16,HR,Lead,High School,Remote,4.83,14,12,273051
1358,45,25,Sales,Mid-Level,PhD,Austin,4.98,10,5,358232
1359,56,2,Engineering,Mid-Level,Bachelor,Chicago,2.27,17,3,185858
1360,55,6,Marketing,Lead,PhD,San Francisco,3.04,9,11,486072
1361,24,7,Sales,Senior,PhD,San Francisco,3.23,3,4,322762
1362,58,19,HR,Senior,Master,San Francisco,3.32,13,9,430682
1363,64,11,IT,Manager,Master,San Francisco,2.5,17,2,552533
1364,61,34,Operations,Junior,Bachelor,San Francisco,1.66,0,1,131103
1365,47,16,Operations,Manager,PhD,Remote,1.22,6,10,279790
1366,44,27,Sales,Mid-Level,PhD,San Francisco,1.43,3,0,275075
1367,60,9,Sales,Lead,Bachelor,Austin,4.61,3,2,210495
1368,36,21,Engineering,Junior,Master,Austin,2.12,17,12,337425
1369,25,32,Finance,Lead,PhD,San Francisco,1.31,8,10,794311
1370,50,21,Operations,Junior,Bachelor,San Francisco,3.49,1,0,112097
1371,43,12,Finance,Director,Master,Chicago,1.3,4,13,566564
1372,46,26,Operations,Mid-Level,High School,Seattle,1.28,5,5,138345
1373,34,14,Sales,Mid-Level,Bachelor,Chicago,3.49,2,10,222379
1374,39,21,HR,Director,Bachelor,Boston,3.37,18,1,447646
1375,54,29,HR,Junior,PhD,Austin,1.17,4,2,143439
1376,37,33,IT,Senior,High School,Remote,2.84,8,12,351626
1377,63,33,Operations,Junior,Master,San Francisco,2.74,19,7,296398
1378,23,34,Operations,Mid-Level,High School,Remote,3.19,5,4,126276
1379,56,18,Engineering,Lead,PhD,Seattle,3.95,4,11,731754
1380,63,7,Sales,Manager,PhD,Remote,2.13,5,1,234918
1381,55,32,Sales,Lead,Master,Austin,2.73,14,1,390810
1382,51,27,IT,Mid-Level,Master,Remote,4.17,10,2,294093
1383,34,24,Finance,Lead,Master,Boston,4.69,17,2,567865
1384,34,16,Engineering,Senior,PhD,Chicago,4.57,18,7,629044
1385,39,23,Marketing,Senior,Master,Boston,2.91,11,4,328556
1386,53,20,HR,Junior,Master,New York,3.08,11,7,225847
1387,53,1,HR,Lead,Master,Remote,3.12,6,3,139535
1388,56,30,Sales,Lead,Bachelor,Chicago,4.47,15,8,558337
1389,60,32,IT,Mid-Level,Master,Austin,4.36,11,2,367591
1390,50,29,Engineering,Junior,PhD,Chicago,2.25,3,1,251109
1391,50,11,Marketing,Junior,Bachelor,Boston,1.65,9,5,140253
1392,37,11,HR,Lead,PhD,San Francisco,2.52,16,10,501172
1393,31,23,Engineering,Manager,High School,Seattle,2.15,14,14,665474
1394,51,23,Marketing,Lead,Bachelor,Boston,4.8,7,3,363091
1395,46,10,Operations,Lead,Master,Boston,2.06,13,1,211101
1396,60,12,Sales,Lead,Bachelor,Remote,1.72,17,13,318145
1397,41,26,Finance,Senior,PhD,Remote,4.6,7,5,411215
1398,26,7,HR,Director,Bachelor,San Francisco,1.35,13,3,338021
1399,22,9,HR,Junior,High School,Seattle,2.04,15,9,126236
1400,51,7,Marketing,Director,Master,Austin,2.76,18,10,504567
1401,24,19,Finance,Senior,Master,Seattle,3.38,6,3,359118
1402,35,7,Operations,Manager,High School,Remote,2.31,16,12,203563
1403,51,8,Engineering,Mid-Level,PhD,Austin,2.98,4,9,303928
1404,25,6,Sales,Manager,Bachelor,Chicago,1.8,12,3,248229
1405,39,13,Engineering,Junior,PhD,Boston,3.3,17,3,310425
1406,58,27,Marketing,Mid-Level,PhD,Chicago,2.63,17,7,382784
1407,46,1,HR,Director,PhD,San Francisco,4.4,18,0,453399
1408,22,7,Operations,Manager,Master,New York,2.66,17,8,378992
1409,36,12,HR,Junior,Bachelor,Remote,2.78,19,13,161960
1410,30,20,Engineering,Manager,Master,Austin,3.37,19,2,562774
1411,36,27,Operations,Mid-Level,Master,San Francisco,1.49,16,4,265056
1412,45,34,IT,Mid-Level,Master,Austin,1.63,3,4,275129
1413,25,22,Sales,Manager,Bachelor,Chicago,4.16,16,3,450759
1414,33,14,Marketing,Senior,High School,New York,2.09,18,3,231590
1415,58,1,Sales,Manager,Master,Remote,3.74,7,6,254446
1416,58,11,Marketing,Director,Master,Seattle,1.39,19,13,654796
1417,64,2,Sales,Manager,Master,Boston,4.29,0,3,285110
1418,27,4,IT,Manager,Bachelor,Seattle,4.95,6,9,437831
1419,60,2,Engineering,Senior,Bachelor,Austin,2.49,7,2,177204
1420,45,18,Finance,Lead,PhD,Boston,3.02,4,10,563989
1421,32,1,Operations,Mid-Level,Master,Remote,2.77,8,8,116127
1422,34,16,Marketing,Director,Master,Chicago,4.58,6,13,692236
1423,55,13,Engineering,Junior,Bachelor,Austin,1.04,3,3,124783
1424,46,27,HR,Mid-Level,Bachelor,Seattle,3.61,7,3,225349
1425,28,26,HR,Mid-Level,Master,Chicago,3.61,1,9,263644
1426,25,9,Sales,Lead,High School,Boston,2.53,4,11,265099
1427,29,2,HR,Mid-Level,PhD,Chicago,1.88,2,7,148357
1428,41,24,Finance,Mid-Level,PhD,Remote,1.96,4,11,305471
1429,50,21,Marketing,Senior,Master,Remote,4.2,0,10,278295
1430,31,29,Sales,Senior,PhD,Remote,1.26,6,6,313844
1431,64,20,Marketing,Senior,PhD,Remote,3.26,9,3,265623
1432,55,29,Marketing,Senior,Master,Remote,2.23,15,13,388508
1433,47,27,IT,Senior,PhD,Chicago,2.06,0,7,433596
1434,62,30,Engineering,Director,Bachelor,Chicago,3.02,16,9,978409
1435,24,25,HR,Junior,Master,San Francisco,4.59,3,1,196531
1436,27,21,Operations,Lead,Bachelor,San Francisco,3.47,15,12,461004
1437,26,20,Marketing,Manager,Master,Austin,4.15,8,12,516718
1438,26,0,Finance,Director,Bachelor,Chicago,3.4,7,8,380686
1439,44,12,IT,Senior,PhD,Seattle,3.79,18,1,426661
1440,30,20,Finance,Lead,High School,Chicago,2.73,16,13,446566
1441,56,8,Operations,Manager,Bachelor,Remote,4.7,9,9,235820
1442,41,16,HR,Mid-Level,Bachelor,Chicago,3.01,16,13,262026
1443,63,20,HR,Director,High School,San Francisco,3.21,15,13,639057
1444,56,30,Sales,Mid-Level,High School,Boston,3.1,8,2,209821
1445,39,21,Sales,Lead,Bachelor,Chicago,2.26,4,12,375072
1446,38,11,Sales,Junior,Bachelor,Remote,1.92,1,5,93425
1447,45,5,HR,Junior,Bachelor,New York,1.3,13,6,125842
1448,24,15,Marketing,Lead,Master,Austin,3.87,16,8,390671
1449,53,25,Engineering,Junior,Bachelor,San Francisco,2.16,12,7,337104
1450,56,4,Operations,Junior,Bachelor,Boston,2.56,12,10,122601
1451,59,8,IT,Mid-Level,High School,Remote,4.68,12,5,165576
1452,34,13,Operations,Junior,High School,New York,3.27,17,14,173448
1453,46,29,Operations,Junior,Master,Chicago,1.39,0,14,179210
1454,30,25,Sales,Lead,Master,Seattle,4.2,3,7,498041
1455,25,28,Engineering,Junior,PhD,Seattle,2.02,4,10,388070
1456,35,18,Finance,Director,Bachelor,San Francisco,3.21,10,12,884571
1457,58,7,HR,Senior,Bachelor,Chicago,3.04,1,10,184606
1458,55,22,Finance,Senior,High School,Austin,1.95,1,4,191062
1459,32,34,Sales,Lead,PhD,San Francisco,1.46,15,9,817132
1460,62,30,Marketing,Senior,Bachelor,New York,1.85,2,9,339549
1461,24,34,IT,Mid-Level,PhD,Seattle,1.39,5,12,526989
1462,49,31,IT,Director,Master,Remote,2.1,19,13,970032
1463,50,4,Sales,Director,Bachelor,Boston,4.99,3,11,492262
1464,30,15,Engineering,Lead,Bachelor,Boston,2.61,4,11,465901
1465,24,16,IT,Junior,Master,Austin,4.46,6,8,243226
1466,46,31,Sales,Senior,Bachelor,Boston,3.2,6,3,335380
1467,55,31,Operations,Mid-Level,Master,Boston,3.67,16,0,245623
1468,33,19,Marketing,Lead,Master,Remote,1.63,5,14,319863
1469,63,1,Marketing,Lead,PhD,Austin,2.1,3,12,249970
1470,30,19,HR,Junior,High School,Seattle,3.04,1,13,143869
1471,36,17,HR,Manager,High School,New York,4.52,5,7,336233
1472,61,0,Operations,Senior,Master,San Francisco,1.17,6,4,157185
1473,46,28,Marketing,Mid-Level,PhD,Seattle,3.03,1,12,388241
1474,26,28,Operations,Lead,Master,San Francisco,1.2,17,8,456004
1475,32,18,Marketing,Senior,PhD,Austin,2.83,9,2,257932
1476,55,5,Engineering,Mid-Level,PhD,Seattle,3.52,6,8,342949
1477,45,7,Sales,Director,High School,Chicago,3.98,8,7,364369
1478,36,23,HR,Director,High School,Austin,1.55,18,13,446610
1479,59,19,Engineering,Mid-Level,PhD,Austin,1.67,18,14,490038
1480,29,13,IT,Director,High School,Austin,2.88,1,5,324768
1481,26,4,Sales,Lead,PhD,Austin,4.99,11,14,466170
1482,47,33,HR,Senior,Bachelor,Boston,2.42,18,10,425615
1483,39,15,IT,Mid-Level,Master,Boston,2.71,5,9,335993
1484,27,6,Operations,Lead,High School,Seattle,2.73,0,9,152126
1485,58,15,IT,Senior,Master,New York,1.32,14,10,476876
1486,34,6,Engineering,Senior,High School,Austin,4.1,18,7,268656
1487,49,26,Finance,Lead,Master,San Francisco,2.01,13,7,651656
1488,26,13,IT,Senior,Master,Chicago,3.81,12,6,396263
1489,34,13,Finance,Manager,High School,Boston,2.9,4,13,403546
1490,38,32,HR,Mid-Level,High School,San Francisco,3.45,1,6,225879
1491,61,32,Engineering,Mid-Level,High School,Boston,1.22,14,2,272628
1492,53,19,IT,Senior,High School,Seattle,4.56,15,6,391671
1493,50,6,Sales,Lead,PhD,New York,1.98,6,11,434826
1494,24,31,IT,Junior,High School,Chicago,3.68,5,2,184802
1495,61,2,Sales,Director,High School,Boston,4.19,16,10,446650
1496,55,28,Engineering,Senior,High School,Chicago,3.16,0,12,376795
1497,61,23,Finance,Junior,Bachelor,Chicago,2.35,5,8,201976
1498,48,21,Engineering,Senior,Master,Seattle,4.91,5,10,598832
1499,34,5,Finance,Junior,High School,San Francisco,2.11,3,4,116599
1500,54,23,Finance,Senior,High School,Boston,4.79,7,10,388779
1501,27,22,Operations,Lead,Master,Chicago,1.62,8,7,290976
1502,45,9,Operations,Director,Master,Seattle,2.56,9,11,437299
1503,40,15,Sales,Junior,PhD,Austin,1.55,7,2,147143
1504,37,10,HR,Manager,Master,Remote,1.01,1,2,152529
1505,61,31,Marketing,Lead,Master,Chicago,2.04,19,12,590470
1506,49,5,Engineering,Director,Bachelor,Chicago,1.35,16,2,400764
1507,54,23,Finance,Senior,PhD,Boston,4.95,0,12,594893
1508,62,32,Engineering,Junior,Bachelor,Remote,4.05,13,14,368220
1509,34,11,HR,Director,Master,Austin,1.01,4,7,300538
1510,64,26,HR,Mid-Level,High School,Chicago,1.89,8,8,170721
1511,46,17,Marketing,Lead,PhD,Boston,3.68,19,12,665652
1512,63,12,IT,Junior,Master,Boston,2.59,16,13,326158
1513,57,29,Marketing,Lead,Master,Seattle,4.33,5,6,489985
1514,48,12,Finance,Junior,High School,Remote,3.02,0,0,76148
1515,59,33,Operations,Mid-Level,High School,Chicago,3.61,17,5,200026
1516,28,29,IT,Manager,High School,New York,3.39,10,2,483873
1517,26,24,Marketing,Mid-Level,PhD,New York,3.55,3,0,273020
1518,64,1,Operations,Senior,Bachelor,San Francisco,1.92,19,9,221155
1519,52,17,IT,Lead,PhD,New York,2.49,5,13,702019
1520,44,4,Operations,Manager,High School,New York,1.2,7,1,128272
1521,63,18,Finance,Lead,PhD,Boston,3.35,18,12,789369
1522,31,17,Sales,Director,High School,Boston,2.84,14,11,564452
1523,53,31,Operations,Junior,Bachelor,Seattle,4.04,18,2,188533
1524,64,20,Finance,Senior,PhD,Remote,1.83,1,6,274949
1525,51,9,Marketing,Senior,Bachelor,Chicago,2.75,3,5,178781
1526,60,21,Engineering,Lead,Bachelor,Remote,1.72,3,14,391266
1527,52,12,Marketing,Senior,High School,Remote,3.46,11,1,142052
1528,39,16,HR,Lead,PhD,Chicago,4.39,17,11,534770
1529,57,8,Marketing,Junior,PhD,Boston,4.06,11,4,197678
1530,23,23,Sales,Junior,Bachelor,Chicago,4.78,18,0,197489
1531,35,13,Finance,Lead,High School,Boston,4.89,14,2,320850
1532,34,7,Operations,Mid-Level,Bachelor,Remote,4.09,9,13,143212
1533,50,18,HR,Mid-Level,Bachelor,Remote,2.15,6,0,108535
1534,33,27,Finance,Junior,Bachelor,New York,1.88,1,2,186703
1535,60,29,Finance,Manager,Bachelor,Chicago,2.79,12,1,435169
1536,23,6,Operations,Mid-Level,PhD,New York,4.98,15,3,232991
1537,53,25,IT,Lead,Master,San Francisco,2.65,7,4,584414
1538,34,10,Marketing,Junior,PhD,Seattle,1.8,0,2,131638
1539,48,13,Engineering,Senior,High School,Seattle,4.78,16,9,420851
1540,62,20,IT,Senior,Master,Remote,2.54,14,13,435992
1541,38,7,HR,Mid-Level,Bachelor,Remote,3.76,13,4,126065
1542,61,2,Operations,Manager,PhD,Chicago,4.15,6,10,317846
1543,52,27,Sales,Director,Master,Remote,4.37,18,6,707167
1544,55,28,Sales,Mid-Level,Bachelor,Boston,4.29,9,9,378720
1545,45,22,Engineering,Manager,PhD,Seattle,4.34,19,12,1240521
1546,56,17,Engineering,Mid-Level,Master,Boston,3.67,10,8,426939
1547,27,34,Marketing,Senior,PhD,Seattle,2.62,19,7,591177
1548,40,12,Sales,Manager,Master,San Francisco,3.67,4,14,656745
1549,51,11,HR,Senior,High School,Boston,4.35,6,11,237052
1550,28,4,Operations,Lead,PhD,New York,2.4,11,11,328329
1551,31,10,Engineering,Lead,PhD,Boston,2.19,1,5,418481
1552,62,10,Engineering,Junior,Master,San Francisco,2.37,6,14,333099
1553,53,30,Engineering,Senior,High School,Austin,3.21,4,14,408197
1554,55,30,Operations,Senior,PhD,Austin,1.21,11,13,348298
1555,49,12,HR,Junior,High School,New York,4.12,3,8,139691
1556,36,13,Sales,Lead,High School,Austin,1.56,18,7,244284
1557,51,24,IT,Lead,PhD,Remote,1.53,2,11,450930
1558,58,32,HR,Manager,Bachelor,Boston,1.79,16,3,408070
1559,50,32,Operations,Manager,Master,San Francisco,3.31,3,10,571668
1560,43,14,HR,Director,PhD,Seattle,2.14,8,1,409633
1561,25,15,Marketing,Lead,High School,New York,2.47,1,8,250400
1562,41,5,IT,Director,Master,Austin,4.73,9,5,507334
1563,53,24,Operations,Mid-Level,PhD,Boston,4.39,19,9,394567
1564,57,14,IT,Senior,Master,Seattle,4.41,8,7,445002
1565,25,3,IT,Manager,Master,Seattle,3.31,7,7,428713
1566,48,3,Engineering,Mid-Level,High School,Boston,4.47,17,3,207885
1567,38,29,Sales,Manager,Bachelor,Chicago,4.11,10,9,586256
1568,33,33,IT,Junior,Bachelor,Chicago,4.81,18,4,335845
1569,43,26,Marketing,Senior,Master,Remote,1.26,17,0,208214
1570,38,30,Marketing,Director,High School,San Francisco,1.11,18,8,629545
1571,31,31,Operations,Director,High School,Remote,1.7,16,14,406213
1572,22,8,Finance,Manager,PhD,Remote,4.72,19,6,495053
1573,43,7,Engineering,Lead,Master,New York,3.42,16,0,424837
1574,47,13,Sales,Director,PhD,Austin,2.7,14,10,675345
1575,39,32,Sales,Junior,High School,Austin,3.05,15,9,209696
1576,35,22,Sales,Junior,Master,Boston,4.32,16,9,329546
1577,50,20,Operations,Lead,Bachelor,Austin,4.72,7,13,330826
1578,33,11,Engineering,Junior,Bachelor,Remote,3.92,6,2,139952
1579,57,1,IT,Senior,PhD,San Francisco,4.04,3,8,394179
1580,56,12,IT,Manager,Master,Chicago,2.28,6,10,489751
1581,33,3,Operations,Junior,High School,Boston,2.87,10,10,97489
1582,28,19,Sales,Senior,PhD,New York,4.54,2,11,547621
1583,50,13,IT,Lead,Bachelor,Boston,4.14,1,0,283385
1584,32,29,HR,Manager,High School,Remote,3.74,0,5,231201
1585,54,28,HR,Lead,Master,Austin,1.26,5,4,258932
1586,27,7,Engineering,Manager,Bachelor,San Francisco,1.16,13,13,583433
1587,36,11,Sales,Junior,High School,Remote,1.52,3,3,65811
1588,53,25,Operations,Junior,Bachelor,New York,3.33,15,0,154579
1589,32,1,Finance,Manager,Master,Boston,3.15,9,6,369812
1590,44,13,Finance,Senior,PhD,Austin,4.77,4,0,268333
1591,47,5,Finance,Senior,High School,Boston,3.78,10,0,158498
1592,55,30,HR,Senior,High School,New York,2.18,0,1,190078
1593,55,16,Operations,Mid-Level,Master,Remote,1.65,16,8,158316
1594,50,24,Finance,Director,Bachelor,Austin,4.4,13,0,509625
1595,25,31,Sales,Director,Bachelor,Chicago,2.84,6,7,605207
1596,38,11,Sales,Director,Bachelor,Seattle,3.61,13,12,649305
1597,56,12,Finance,Senior,High School,New York,3.26,0,0,183120
1598,34,18,Marketing,Junior,High School,Chicago,1.43,5,10,136069
1599,62,24,Finance,Mid-Level,Bachelor,Chicago,1.23,6,0,172772
1600,60,30,Marketing,Senior,High School,Austin,2.51,10,8,255368
1601,36,24,Engineering,Junior,PhD,Boston,2.45,9,7,361959
1602,50,15,Engineering,Mid-Level,Master,Remote,3.7,2,13,307465
1603,50,22,Sales,Junior,Master,Boston,3.53,18,0,226257
1604,32,13,Operations,Manager,High School,San Francisco,4.88,1,6,274511
1605,53,5,HR,Junior,PhD,New York,4.43,11,7,217086
1606,23,24,Operations,Mid-Level,PhD,New York,2.99,11,1,246553
1607,35,22,Sales,Senior,Bachelor,Remote,3.0,0,3,188339
1608,41,11,Sales,Director,Master,Austin,3.7,13,1,415762
1609,43,12,Operations,Mid-Level,Master,Austin,1.46,10,12,175096
1610,32,33,HR,Senior,Master,San Francisco,5.0,7,13,635145
1611,48,5,Sales,Senior,High School,San Francisco,3.08,8,5,209192
